title,raw_title,author,avg_rating,ratings_count,cover_url,details_url,source
The Royal Librarian,The Royal Librarian,Daisy Wood,4.08,8408,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705074410i/123263354._SY75_.jpg,https://www.goodreads.com/book/show/123263354-the-royal-librarian,goodreads_scraped
Palace Hill,Palace Hill,Peter Corey,2.5,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612260707i/7148265._SY75_.jpg,https://www.goodreads.com/book/show/7148265-palace-hill,goodreads_scraped
The Little Bear and the Princess,The Little Bear and the Princess,Jane Brown Gemmill,4.0,1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425952427i/25109326._SY75_.jpg,https://www.goodreads.com/book/show/25109326-the-little-bear-and-the-princess,goodreads_scraped
Coronation,Coronation,Paul Gallico,4.12,313,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609662004i/56525986._SY75_.jpg,https://www.goodreads.com/book/show/56525986-coronation,goodreads_scraped
Death at Windsor Castle,Death at Windsor Castle (Her Majesty Investigates #3),C.C. Benison,3.8,217,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314742933i/1030339._SY75_.jpg,https://www.goodreads.com/book/show/1030339.Death_at_Windsor_Castle,goodreads_scraped
A Royal Murder,"A Royal Murder (Eleanor Roosevelt, #13)",Elliott Roosevelt,3.54,191,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387664742i/1439044._SX50_.jpg,https://www.goodreads.com/book/show/1439044.A_Royal_Murder,goodreads_scraped
Lily and the Traitors' Spell,"Lily and the Traitors' Spell (Lily, #4)",Holly Webb,4.2,205,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386992085i/19454037._SY75_.jpg,https://www.goodreads.com/book/show/19454037-lily-and-the-traitors-spell,goodreads_scraped
The Journey After the Crown,The Journey After the Crown,Andrew Mackie,3.54,650,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1648848140i/60733756._SY75_.jpg,https://www.goodreads.com/book/show/60733756-the-journey-after-the-crown,goodreads_scraped
The Windsor Knot,The Windsor Knot,S.J.  Bennett,3.51,31178,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611554529i/53914972._SY75_.jpg,https://www.goodreads.com/book/show/53914972-the-windsor-knot,goodreads_scraped
The BFG,The BFG,Roald Dahl,4.23,535564,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327872673i/6319._SY75_.jpg,https://www.goodreads.com/book/show/6319.The_BFG,goodreads_scraped
The Royal Rabbits of London,The Royal Rabbits of London (The Royal Rabbits of London #1),Santa Montefiore,3.78,1334,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470228755i/29361036._SX50_.jpg,https://www.goodreads.com/book/show/29361036-the-royal-rabbits-of-london,goodreads_scraped
Wallis: The Novel,Wallis: The Novel,Anne Edwards,3.75,173,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1289527984i/1933779._SX50_.jpg,https://www.goodreads.com/book/show/1933779.Wallis,goodreads_scraped
In the Wet,In the Wet,Nevil Shute,3.89,1448,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327990309i/181980._SY75_.jpg,https://www.goodreads.com/book/show/181980.In_the_Wet,goodreads_scraped
The Autobiography of the Queen,The Autobiography of the Queen,Emma Tennant,2.79,100,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328694590i/2093178._SX50_.jpg,https://www.goodreads.com/book/show/2093178.The_Autobiography_of_the_Queen,goodreads_scraped
Queen Camilla,Queen Camilla,Sue Townsend,3.45,2087,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174340673i/383063._SY75_.jpg,https://www.goodreads.com/book/show/383063.Queen_Camilla,goodreads_scraped
King Charles III,King Charles III,Mike Bartlett,4.01,752,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398195101i/21535463._SY75_.jpg,https://www.goodreads.com/book/show/21535463-king-charles-iii,goodreads_scraped
The Royal Correspondent,The Royal Correspondent,Alexandra Joel,3.72,1633,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609536084i/54831530._SY75_.jpg,https://www.goodreads.com/book/show/54831530-the-royal-correspondent,goodreads_scraped
Elizabeth and Marilyn,Elizabeth and Marilyn,Julie Owen Moylan,4.12,241,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1752379006i/233593806._SY75_.jpg,https://www.goodreads.com/book/show/233593806-elizabeth-and-marilyn,goodreads_scraped
The Queen's Coronation,The Queen's Coronation,Jennifer    Ryan,3.8,230,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1765191847i/239167343._SX50_.jpg,https://www.goodreads.com/book/show/239167343-the-queen-s-coronation,goodreads_scraped
The Windsor Affair,The Windsor Affair,Melanie Benjamin,4.26,362,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1762800193i/240331991._SY75_.jpg,https://www.goodreads.com/book/show/240331991-the-windsor-affair,goodreads_scraped
"Ruoka, ilmasto ja terveys","Ruoka, ilmasto ja terveys",Risto Isomäki,4.14,322,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609686230i/56529655._SY75_.jpg,https://www.goodreads.com/book/show/56529655-ruoka-ilmasto-ja-terveys,goodreads_scraped
Metsä meidän jälkeemme,Metsä meidän jälkeemme,Anssi Jokiranta,4.23,726,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560865613l/49436282._SX50_SY75_.jpg,https://www.goodreads.com/book/show/49436282-mets-meid-n-j-lkeemme,goodreads_scraped
Lihan loppu,Lihan loppu,Suvi Auvinen,4.28,1070,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569494126l/49515842._SX50_SY75_.jpg,https://www.goodreads.com/book/show/49515842-lihan-loppu,goodreads_scraped
Tuhannen viillon kuolema,"Tuhannen viillon kuolema (Rikkaiden unelmat, #1)",Juhana Pettersson,2.95,40,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508055438i/36415579._SY75_.jpg,https://www.goodreads.com/book/show/36415579-tuhannen-viillon-kuolema,goodreads_scraped
Ihme ilmat! Miksi ilmasto muuttuu,Ihme ilmat! Miksi ilmasto muuttuu,Laura Ertimo,4.03,70,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574025352l/52933626._SX50_SY75_.jpg,https://www.goodreads.com/book/show/52933626-ihme-ilmat-miksi-ilmasto-muuttuu,goodreads_scraped
Kuunpäivän kirjeet,Kuunpäivän kirjeet,Emmi Itäranta,3.79,2122,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599857133i/53308298._SY75_.jpg,https://www.goodreads.com/book/show/53308298-kuunp-iv-n-kirjeet,goodreads_scraped
Kirja vedestä,Kirja vedestä,Anja Portin,4.0,2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532704369i/40960525._SX50_.jpg,https://www.goodreads.com/book/show/40960525-kirja-vedest,goodreads_scraped
Teemestarin kirja,Teemestarin kirja,Emmi Itäranta,3.64,10573,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1740256073i/13425795._SX50_.jpg,https://www.goodreads.com/book/show/13425795-teemestarin-kirja,goodreads_scraped
Monimuotoisuus – kertomuksia katoamisista,Monimuotoisuus – kertomuksia katoamisista,Juha Kauppinen,4.29,516,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555090903i/45028716._SY75_.jpg,https://www.goodreads.com/book/show/45028716-monimuotoisuus-kertomuksia-katoamisista,goodreads_scraped
Vedenpaisumuksen lapset,Vedenpaisumuksen lapset,Risto Isomäki,3.51,353,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1596814173i/54843898._SY75_.jpg,https://www.goodreads.com/book/show/54843898-vedenpaisumuksen-lapset,goodreads_scraped
Sarasvatin hiekkaa,Sarasvatin hiekkaa,Risto Isomäki,3.52,1719,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1271964590i/6576539._SY75_.jpg,https://www.goodreads.com/book/show/6576539-sarasvatin-hiekkaa,goodreads_scraped
"250 ilmastotekoa, joilla pelastat maailman","250 ilmastotekoa, joilla pelastat maailman",Rinna Saramäki,3.54,311,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579248334i/50521484._SX50_.jpg,https://www.goodreads.com/book/show/50521484-250-ilmastotekoa-joilla-pelastat-maailman,goodreads_scraped
Ilmastotekokirja,Ilmastotekokirja,Kaisa Happonen,3.66,100,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607524385i/56231298._SX50_.jpg,https://www.goodreads.com/book/show/56231298-ilmastotekokirja,goodreads_scraped
Tekoja nyt! Maailmanpelastajan käsikirja,Tekoja nyt! Maailmanpelastajan käsikirja,Silja Annila,3.58,69,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1588839778i/53343594._SX50_.jpg,https://www.goodreads.com/book/show/53343594-tekoja-nyt-maailmanpelastajan-k-sikirja,goodreads_scraped
Maanalaiset linnut,Maanalaiset linnut,Mia Rönkä,3.17,30,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466264201i/30644171._SX50_.jpg,https://www.goodreads.com/book/show/30644171-maanalaiset-linnut,goodreads_scraped
"Yksi elämä, yksi planeetta – Näkemys ihmeellisen maailmamme tulevaisuudesta","Yksi elämä, yksi planeetta – Näkemys ihmeellisen maailmamme tulevaisuudesta",David Attenborough,4.5,35546,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603780529i/55809855._SX50_.jpg,https://www.goodreads.com/book/show/55809855-yksi-el-m-yksi-planeetta-n-kemys-ihmeellisen-maailmamme-tulevaisuude,goodreads_scraped
Luonto ihmisen aikakaudella,Luonto ihmisen aikakaudella,Seppo Turunen,3.56,27,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549199107i/43821079._SX50_.jpg,https://www.goodreads.com/book/show/43821079-luonto-ihmisen-aikakaudella,goodreads_scraped
The Eagle Has Landed,"The Eagle Has Landed (Liam Devlin, #1)",Jack Higgins,4.18,58859,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347958282i/295961._SY75_.jpg,https://www.goodreads.com/book/show/295961.The_Eagle_Has_Landed,goodreads_scraped
The Spymasters,"The Spymasters (Men at War, #7)",W.E.B. Griffin,4.13,1911,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422575759i/9534404._SY75_.jpg,https://www.goodreads.com/book/show/9534404-the-spymasters,goodreads_scraped
Battleground,"Battleground (The Corps, #4)",W.E.B. Griffin,4.38,5002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309209984i/1052647._SY75_.jpg,https://www.goodreads.com/book/show/1052647.Battleground,goodreads_scraped
Secret Honor,"Secret Honor (Honor Bound, #3)",W.E.B. Griffin,4.25,2790,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339564461i/140104._SY75_.jpg,https://www.goodreads.com/book/show/140104.Secret_Honor,goodreads_scraped
Sprouting Wings: The First Novel in the Alan Ericsson Series,Sprouting Wings: The First Novel in the Alan Ericsson Series,Henry Faulkner,4.3,173,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418746109i/23375536._SY75_.jpg,https://www.goodreads.com/book/show/23375536-sprouting-wings,goodreads_scraped
Incurable,Incurable,E.C. Moore,4.17,30,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440448776i/23306357._SY75_.jpg,https://www.goodreads.com/book/show/23306357-incurable,goodreads_scraped
Moonlight,"Moonlight (Rose of Anzio, #1)",Alexa Kang,4.12,742,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453609296i/28684641._SY75_.jpg,https://www.goodreads.com/book/show/28684641-moonlight,goodreads_scraped
Deadly Shores,"Deadly Shores (Destroyermen, #9)",Taylor  Anderson,4.27,2135,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385355043i/18667936._SY75_.jpg,https://www.goodreads.com/book/show/18667936-deadly-shores,goodreads_scraped
Last Orders,"Last Orders (The War That Came Early, #6)",Harry Turtledove,3.81,636,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392028471i/18691004._SX50_.jpg,https://www.goodreads.com/book/show/18691004-last-orders,goodreads_scraped
Thunder Point,Thunder Point (Sean Dillon #2),Jack Higgins,4.02,5213,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348022083i/790332._SY75_.jpg,https://www.goodreads.com/book/show/790332.Thunder_Point,goodreads_scraped
